store_id,pref_id,shop_name,address,lat,lon,brand,is_deleted
8701,"",夢庵 コースカベイサイドストアーズ店,神奈川県横須賀市本町２丁目１－１２　３階,35.282846,139.662433,夢庵,0
8700,"",chawan イオンモール高岡店,富山県高岡市下伏間江３８３　　１階,36.72443,137.015391,chawan,0
8624,"",ガスト イオンモール高の原店,京都府木津川市相楽台１丁目１番１,34.725782,135.790814,ガスト,0
8623,"",ガスト 三井アウトレットパーク北陸小矢部店,富山県小矢部市西中野９７２番地１,36.6892,136.881063,ガスト,0
8622,"",chawan 三井アウトレットパーク幕張店,千葉県千葉市美浜区ひび野２丁目９－３　Ｄ－ｓｉｔｅ　３階,35.646502,140.040511,chawan,0
8621,"",バーミヤン 港北センター南店,神奈川県横浜市都筑区茅ケ崎中央３－２５　地下１階,35.54461,139.574858,バーミヤン,0
8620,"",しゃぶ葉 渋谷井の頭通り店,東京都渋谷区宇田川町１２－３　２Ｆ,35.661747,139.698071,しゃぶ葉,0
8619,"",しゃぶ葉 港南台バーズ店,神奈川県横浜市港南区港南台３丁目１－３　３階,35.374946,139.577438,しゃぶ葉,0
8618,"",chawan イオンモール鈴鹿店,三重県鈴鹿市庄野羽山４丁目１－２,34.872709,136.531091,chawan,0
8617,"",ガスト 新宿ＮＯＷＡビル店,東京都新宿区新宿３丁目３７番１２号　新宿ＮＯＷＡビル７階,35.690351,139.701395,ガスト,0
8615,"",しゃぶ葉 水戸エクセルみなみ店,茨城県水戸市宮町１丁目７番３１号　６階,36.3700643,140.4766399,しゃぶ葉,0
8614,"",しゃぶ葉 イーアス春日井店,愛知県春日井市六軒屋町東丘２２,35.258938,136.982278,しゃぶ葉,0
8611,"",chawan モラージュ菖蒲店,埼玉県久喜市菖蒲町菖蒲字伊勢浦６００５番１　他１階,36.075218,139.611661,chawan,0
8610,"",しゃぶ葉 三郷彦糸店,埼玉県三郷市彦糸２丁目２０２－１,35.8593475,139.8494798,しゃぶ葉,0
8609,"",しゃぶ葉 西那須野店,栃木県那須塩原市下永田１丁目１００９－５,36.881617,139.999216,しゃぶ葉,0
8608,"",むさしの森珈琲 ココット彦根店,滋賀県彦根市松原町字石持１９１８－２,35.278668,136.258456,むさしの森珈琲,0
8607,"",chawan イオンモール草津店,滋賀県草津市新浜町３００番地,34.997689,135.91266,chawan,0
8606,"",ラ・オハナ 沼津杉崎店,静岡県沼津市杉崎町１１－３３,35.108393,138.866108,ラ・オハナ,0
8604,"",バーミヤン オリナス錦糸町店,東京都墨田区太平４丁目１番２号　４階,35.700372,139.815403,バーミヤン,0
8603,"",むさしの森珈琲 北久里浜店,神奈川県横須賀市根岸町３丁目３－１０,35.250101,139.685326,むさしの森珈琲,0
8601,"",むさしの森珈琲 仙川店,東京都調布市若葉町２丁目１１－１,35.65926,139.587714,むさしの森珈琲,0
8600,"",しゃぶ葉 野田梅郷店,千葉県野田市山崎貝塚町１１－５,35.922299,139.896931,しゃぶ葉,0
8599,"",バーミヤン イオンモール広島祇園店,広島県広島市安佐南区祇園３丁目２－１,34.443438,132.461303,バーミヤン,0
8598,"",バーミヤン 盛岡西バイパス店,岩手県盛岡市本宮４丁目３３－１３,39.685138,141.133679,バーミヤン,0
8596,"",しゃぶ葉 大牟田白金店,福岡県大牟田市白金町１８,33.023831,130.436701,しゃぶ葉,0
8595,"",しゃぶ葉 四日市店,三重県四日市市日永東３丁目１－２３,34.947795,136.607106,しゃぶ葉,0
8594,"",むさしの森珈琲 都城店,宮崎県都城市平江町２２－１６,31.73539,131.069103,むさしの森珈琲,0
8591,"",むさしの森珈琲 香久山店,愛知県日進市香久山４丁目１２０３,35.146508,137.02547,むさしの森珈琲,0
8589,"",バーミヤン 東三条店,新潟県三条市興野３丁目１３－３６,37.635519,138.974863,バーミヤン,0
8587,"",しゃぶ葉 今治ワールドプラザ店,愛媛県今治市東村１丁目２－５５,34.04246,133.025904,しゃぶ葉,0
8586,"",むさしの森珈琲 佐倉ユーカリが丘店,千葉県佐倉市南ユーカリが丘１４－１,35.720263,140.155878,むさしの森珈琲,0
8585,"",夢庵 川崎千年店,神奈川県川崎市高津区千年６６１－１,35.57746,139.626987,夢庵,0
8584,"",しゃぶ葉 石巻西店,宮城県石巻市門脇元浦屋敷１１－４,38.430448,141.262912,しゃぶ葉,0
8583,"",しゃぶ葉 松山束本店,愛媛県松山市束本１丁目４番２６号,33.831319,132.787198,しゃぶ葉,0
8582,"",しゃぶ葉 いわき小名浜店,福島県いわき市小名浜岡小名字小舘２９－１,36.959354,140.903633,しゃぶ葉,0
8581,"",バーミヤン イオン十和田店,青森県十和田市大字相坂字六日町山１６６番１,40.603019,141.256989,バーミヤン,0
8580,"",とんから亭 札幌白石本通店,北海道札幌市白石区本通１２丁目南４番１３号,43.0403,141.424874,とんから亭,0
8579,"",むさしの森珈琲 健軍店,熊本県熊本市東区沼山津１丁目１－３,32.777498,130.774706,むさしの森珈琲,0
8578,"",夢庵 五井店,千葉県市原市五井５５９１－１,35.520958,140.091955,夢庵,0
8577,"",とんから亭 南大分店,大分県大分市畑中１丁目５－３,33.205242,131.602647,とんから亭,0
8576,"",とんから亭 宇都宮上横田店,栃木県宇都宮市上横田町１３１８－９,36.51207,139.876334,とんから亭,0
8575,"",しゃぶ葉 岡山十日市店,岡山県岡山市北区奥田２丁目４－２９,34.642968,133.924699,しゃぶ葉,0
8574,"",バーミヤン 弘前城東店,青森県弘前市大字城東北４－５－１３,40.609795,140.498498,バーミヤン,0
8573,"",しゃぶ葉 下諏訪店,長野県諏訪郡下諏訪町南四王湖浜６１４１－２,36.067862,138.088871,しゃぶ葉,0
8571,"",とんから亭 東村山店,東京都東村山市久米川町４丁目３２,35.767847,139.472221,とんから亭,0
8570,"",しゃぶ葉 酒田北店,山形県酒田市ゆたか３丁目２番地１,38.937903,139.847703,しゃぶ葉,0
8569,"",しゃぶ葉 東金店,千葉県東金市田間９４,35.560555,140.37215,しゃぶ葉,0
8567,"",むさしの森珈琲 豊橋江島店,愛知県豊橋市江島町９６－１,34.736531,137.40443,むさしの森珈琲,0
8566,"",夢庵 茨城神栖店,茨城県神栖市神栖１丁目９－９,35.898512,140.643436,夢庵,0
8564,"",ジョナサン 用賀店,東京都世田谷区玉川台２丁目２２－２０　イイダアネックスⅦ,35.6248625,139.6325772,ジョナサン,0
8563,"",むさしの森珈琲 郡山コスモス通り店,福島県郡山市堤３丁目１３１,37.397954,140.333729,むさしの森珈琲,0
8562,"",バーミヤン 松本高宮店,長野県松本市高宮中１－３６,36.214523,137.960627,バーミヤン,0
8561,"",とんから亭 青森問屋町店,青森県青森市第二問屋町２丁目３－４,40.794479,140.759945,とんから亭,0
8560,"",とんから亭 新潟女池店,新潟県新潟市中央区女池５丁目７ー６,37.892078,139.039486,とんから亭,0
8557,"",とんから亭 富山新庄店,富山県富山市新庄町３丁目７－３５,36.697196,137.254535,とんから亭,0
8556,"",とんから亭 仙台志波町店,宮城県仙台市若林区志波町２－２５,38.250789,140.911172,とんから亭,0
8555,"",バーミヤン 中野坂上店,東京都中野区本町２丁目４６－４,35.696909,139.681533,バーミヤン,0
8553,"",夢庵 昭島店,東京都昭島市武蔵野２丁目１１－１７,35.722134,139.373297,夢庵,0
8550,"",しゃぶ葉 島根斐川店,島根県出雲市斐川町上直江１３１６,35.386584,132.80864,しゃぶ葉,0
8549,"",しゃぶ葉 和歌山湊店,和歌山県和歌山市湊１８３３－５,34.23588,135.153205,しゃぶ葉,0
8548,"",むさしの森珈琲 千葉駅前店,千葉県千葉市中央区富士見１丁目１－１　千葉駅前ビル２Ｆ,35.612684,140.116253,むさしの森珈琲,0
8547,"",ガスト 津田沼駅前店,千葉県習志野市津田沼１丁目１１－４　ＪＰＴ津田沼ビル２Ｆ,35.691479,140.021868,ガスト,0
8546,"",むさしの森珈琲 東浦店,愛知県知多郡東浦町大字緒川字家下２０－２,34.97959,136.969747,むさしの森珈琲,0
8545,"",しゃぶ葉 一宮緑店,愛知県一宮市緑２丁目１－６,35.302444,136.816119,しゃぶ葉,0
8543,"",バーミヤン アトレ秋葉原２店,東京都千代田区神田花岡町１‐９　アトレ秋葉原２店　５階,35.698351,139.774788,バーミヤン,0
8542,"",chawan ららテラス　ＨＡＲＵＭＩ　ＦＬＡＧ店,東京都中央区晴海５丁目２番３１号,35.65112,139.774474,chawan,0
8541,"",ガスト 浦和太田窪店,埼玉県さいたま市南区太田窪２８４３,35.8484563,139.6878694,ガスト,0
8540,"",とんから亭 豊田三軒町店,愛知県豊田市三軒町８丁目１８－２,35.0827997,137.1398158,とんから亭,0
8539,"",とんから亭 東小金井店,東京都小金井市緑町２丁目１－３７,35.7048694,139.5212871,とんから亭,0
8538,"",ガスト ららテラスＴＯＫＹＯ－ＢＡＹ店（から好し取扱店）,千葉県船橋市若松２丁目２番１号,35.6808528,139.9967928,ガスト,0
8537,"",とんから亭 府中若松町店,東京都府中市若松町４丁目８－１３,35.6771932,139.4990643,とんから亭,0
8536,"",とんから亭 刈谷今川町店,愛知県刈谷市今川町井田９３－１,35.0317516,137.0184589,とんから亭,0
8535,"",とんから亭 豊中南店,大阪府豊中市豊南町東３丁目１－１２,34.7502256,135.4832724,とんから亭,0
8534,"",とんから亭 静岡国吉田店,静岡県静岡市駿河区国吉田１丁目２１－１９,34.9995453,138.4314487,とんから亭,0
8533,"",とんから亭 江南店,愛知県江南市古知野町桃源７４番地,35.341142,136.8684599,とんから亭,0
8532,"",バーミヤン 荻窪タウンセブン店,東京都杉並区上荻１丁目９ー１　７階,35.7050789,139.6195809,バーミヤン,0
8531,"",とんから亭 町田旭店,東京都町田市旭町１丁目２０,35.55639850000001,139.4402107,とんから亭,0
8530,"",とんから亭 東松山高坂店,埼玉県東松山市あずま町３丁目１番１号,36.0040456,139.4083051,とんから亭,0
8529,"",とんから亭 松山南久米店,愛媛県松山市南久米町５０５－１,33.8138407,132.7954804,とんから亭,0
8528,"",しゃぶ葉 横浜駅西口店,神奈川県横浜市西区南幸１丁目１２番地７　ＴＫ横浜西口ビル５階,35.4646136,139.6194541,しゃぶ葉,0
8527,"",むさしの森珈琲 国泰寺店,広島県広島市中区国泰寺町１丁目９－２０,34.384123,132.4573856,むさしの森珈琲,0
8526,"",とんから亭 越谷蒲生店,埼玉県越谷市蒲生西町１丁目５－１６,35.8618599,139.7954244,とんから亭,0
8525,"",むさしの森珈琲 マロニエゲート銀座２店,東京都中央区銀座３丁目２－１,35.673719,139.764861,むさしの森珈琲,0
8524,"",桃菜 マロニエゲート銀座２店,東京都中央区銀座３丁目２－１,35.67376369999999,139.7651281,桃菜,0
8523,"",しゃぶ葉 熱海店,静岡県熱海市上宿町１８－１０,35.0988198,139.0685752,しゃぶ葉,0
8522,"",とんから亭 和歌山北店,和歌山県和歌山市狐島２４３－６２,34.2426288,135.1522721,とんから亭,0
8520,"",ガスト 川崎宮崎台店,神奈川県川崎市宮前区宮崎２丁目８－４６,35.5878227,139.5916515,ガスト,0
8519,"",しゃぶ葉 小山店,栃木県小山市神山２丁目８－２５,36.3007415,139.8043958,しゃぶ葉,0
8516,"",とんから亭 北所沢店,埼玉県所沢市北所沢町２０５７－１,35.8109955,139.4558821,とんから亭,0
8515,"",とんから亭 春日井落合公園店,愛知県春日井市東野町４丁目１２－１,35.2698257,136.9850891,とんから亭,0
8514,"",とんから亭 太子町店,兵庫県揖保郡太子町東出８２－１,34.8335058,134.5922671,とんから亭,0
8513,"",とんから亭 一宮牛野店,愛知県一宮市大和町宮地花池高見３番地,35.290063,136.8054643,とんから亭,0
5622,"",ジョナサン 東久留米駅前店,東京都東久留米市東本町１－１５　ウィステリアＭＦビル　２Ｆ,35.760726,139.534127,ジョナサン,0
5621,"",ジョナサン 浦和西口店,埼玉県さいたま市浦和区仲町１丁目６－１３,35.860278,139.654929,ジョナサン,0
5620,"",ジョナサン 狭山上広瀬店,埼玉県狭山市広瀬東３丁目５－２８,35.86205,139.399916,ジョナサン,0
5619,"",ガスト 唐津店（から好し取扱店）,佐賀県唐津市船宮町２５８５－３,33.446056,129.978026,ガスト,0
5618,"",ガスト 長岡宮内店（から好し取扱店）,新潟県長岡市曲新町５３８－１,37.421674,138.846497,ガスト,0
5617,"",ガスト 茅ヶ崎店（から好し取扱店）,神奈川県茅ヶ崎市元町２－４　山鉄ビル１階,35.331408,139.406476,ガスト,0
5616,"",ガスト フレスポ八潮店（から好し取扱店）,埼玉県八潮市大瀬１丁目１－３　フレスポ八潮２Ｆ,35.808224,139.84329,ガスト,0
5615,"",ガスト 南柏駅前店（から好し取扱店）,千葉県柏市南柏中央３－２　キュア・ラ　２Ｆ,35.84394,139.953985,ガスト,0
5614,"",ガスト 鹿児島谷山店（から好し取扱店）,鹿児島県鹿児島市東谷山２丁目５２－５,31.532709,130.521148,ガスト,0
5613,"",ガスト 松山本町店（から好し取扱店）,愛媛県松山市萱町６丁目３０－７,33.852713,132.757601,ガスト,0
5416,"",むさしの森珈琲 富山経堂店,富山県富山市経堂４丁目１３－１３,36.690742,137.251096,むさしの森珈琲,0
5414,"",しゃぶ葉 双葉響ヶ丘店,山梨県甲斐市龍地３６４９－１,35.683688,138.506882,しゃぶ葉,0
5412,"",しゃぶ葉 足利朝倉店,栃木県足利市朝倉町２丁目１０－５,36.318396,139.44675,しゃぶ葉,0
5411,"",むさしの森珈琲 春日部店,埼玉県春日部市大沼１丁目５,35.967618,139.744622,むさしの森珈琲,0
5410,"",しゃぶ葉 八王子上野町店,東京都八王子市上野町１７－１０,35.655076,139.328029,しゃぶ葉,0
5409,"",しゃぶ葉 甲府昭和店,山梨県中巨摩郡昭和町清水新居１５９５,35.646768,138.5472,しゃぶ葉,0
5408,"",しゃぶ葉 光明池店,大阪府和泉市伏屋町５－１４－７,34.474131,135.472962,しゃぶ葉,0
5407,"",しゃぶ葉 橿原店,奈良県橿原市曲川町７丁目２０番１号　イオンモール橿原１階１０９３区画,34.507544,135.76314,しゃぶ葉,0
5404,"",しゃぶ葉 尼崎次屋店,兵庫県尼崎市次屋４丁目１－１０,34.737321,135.441517,しゃぶ葉,0
5403,"",むさしの森珈琲 中央林間店,神奈川県大和市下鶴間１７８４－１１,35.501106,139.45112,むさしの森珈琲,0
5402,"",しゃぶ葉 花見川店,千葉県千葉市花見川区柏井１丁目４番３４号,35.692323,140.094312,しゃぶ葉,0
5401,"",むさしの森珈琲 杉並井草店,東京都杉並区井草３丁目１９－１６,35.727515,139.616771,むさしの森珈琲,0
5400,"",むさしの森珈琲 六ッ川店,神奈川県横浜市南区六ツ川２丁目１０８－８,35.425811,139.582928,むさしの森珈琲,0
5399,"",しゃぶ葉 広島本通店,広島県広島市中区本通９－２８丸美ビル２Ｆ,34.392422,132.46058,しゃぶ葉,0
5398,"",しゃぶ葉 久里浜店,神奈川県横須賀市舟倉１丁目１４番１号,35.23807,139.698192,しゃぶ葉,0
5397,"",しゃぶ葉 町田木曽店,東京都町田市忠生１丁目１－５,35.571738,139.420997,しゃぶ葉,0
5396,"",しゃぶ葉 木更津南店,千葉県木更津市請西１－１５－２０,35.373845,139.934489,しゃぶ葉,0
5395,"",しゃぶ葉 雀宮店,栃木県宇都宮市宮の内４丁目１９０－１０,36.501318,139.874809,しゃぶ葉,0
5394,"",しゃぶ葉 小松川西店,東京都江戸川区東小松川２丁目２６－１４,35.694344,139.86747,しゃぶ葉,0
5393,"",しゃぶ葉 相模原田名店,神奈川県相模原市中央区田名４８２９－１,35.550693,139.336007,しゃぶ葉,0
5392,"",しゃぶ葉 松本出川店,長野県松本市出川３丁目４４３－１,36.215893,137.979459,しゃぶ葉,0
5391,"",しゃぶ葉 新横浜店,神奈川県横浜市港北区鳥山町６５５,35.503483,139.606237,しゃぶ葉,0
5390,"",しゃぶ葉 清瀬上清戸店,東京都清瀬市上清戸２丁目３－７,35.777093,139.520839,しゃぶ葉,0
5389,"",しゃぶ葉 川越神明店,埼玉県川越市神明町１１－１,35.931378,139.480065,しゃぶ葉,0
5388,"",しゃぶ葉 鳥取店,鳥取県鳥取市商栄町１０３番地,35.512694,134.20961,しゃぶ葉,0
5387,"",しゃぶ葉 武蔵村山店,東京都武蔵村山市学園５丁目２６－１,35.742936,139.395389,しゃぶ葉,0
5386,"",しゃぶ葉 北本二ツ家店,埼玉県北本市二ツ家１丁目１５２－２,36.016404,139.548391,しゃぶ葉,0
5385,"",しゃぶ葉 吹田佐井寺店,大阪府吹田市佐井寺南が丘９－２,34.780174,135.51782,しゃぶ葉,0
5384,"",しゃぶ葉 国立富士見台店,東京都国立市富士見台１丁目５,35.685976,139.447621,しゃぶ葉,0
5383,"",しゃぶ葉 堀田店,愛知県名古屋市瑞穂区新開町２４－５５,35.121732,136.920494,しゃぶ葉,0
5382,"",しゃぶ葉 深谷店,埼玉県深谷市上柴町東４丁目１９－８,36.178771,139.304979,しゃぶ葉,0
5381,"",しゃぶ葉 調布南口店,東京都調布市布田４丁目１８－９,35.649958,139.543598,しゃぶ葉,0
5380,"",しゃぶ葉 滝ノ水店,愛知県名古屋市緑区池上台２丁目２５９,35.091597,136.966618,しゃぶ葉,0
5379,"",しゃぶ葉 東広島フジグラン店,広島県東広島市西条町御薗宇４３０２,34.406815,132.750055,しゃぶ葉,0
5378,"",しゃぶ葉 倉賀野店,群馬県高崎市倉賀野町３０９－１,36.299986,139.034005,しゃぶ葉,0
5377,"",しゃぶ葉 本庄店,埼玉県本庄市本庄４丁目３－１４,36.246451,139.191362,しゃぶ葉,0
5376,"",しゃぶ葉 希望ヶ丘店,神奈川県横浜市旭区東希望が丘１０７番－１　第６山庄ビル,35.46138,139.515324,しゃぶ葉,0
5375,"",しゃぶ葉 公津の杜店,千葉県成田市公津の杜３丁目４０－１１,35.757672,140.298362,しゃぶ葉,0
5374,"",しゃぶ葉 佐原店,千葉県香取市佐原イ４２４－３,35.895379,140.501417,しゃぶ葉,0
5373,"",しゃぶ葉 大井松田店,神奈川県足柄上郡大井町金子１７６８－１,35.329586,139.157267,しゃぶ葉,0
5372,"",しゃぶ葉 高岡向野店,富山県高岡市向野本町２６－１,36.760977,137.021401,しゃぶ葉,0
5371,"",しゃぶ葉 土浦北店,茨城県土浦市西真鍋町１丁目－３６,36.092864,140.199434,しゃぶ葉,0
5370,"",しゃぶ葉 横浜ＷＰ店,神奈川県横浜市中区新港２丁目２－１　横浜ワールドポーターズ５Ｆ,35.454112,139.63805,しゃぶ葉,0
5369,"",しゃぶ葉 大宮ラクーン店,埼玉県さいたま市大宮区宮町１丁目６０番地　４階　４０１区画,35.907708,139.625573,しゃぶ葉,0
5368,"",しゃぶ葉 川崎平店,神奈川県川崎市宮前区平１丁目１－２,35.600032,139.57868,しゃぶ葉,0
5367,"",しゃぶ葉 清水春日店,静岡県静岡市清水区春日１丁目５－１８,35.011393,138.472951,しゃぶ葉,0
5365,"",しゃぶ葉 婦中町店,富山県富山市婦中町下轡田２１５－１,36.661114,137.172326,しゃぶ葉,0
5364,"",しゃぶ葉 前橋店,群馬県前橋市下小出町３丁目１５－５,36.416231,139.061286,しゃぶ葉,0
5363,"",しゃぶ葉 館林店,群馬県館林市東美園町１８－２,36.234216,139.540892,しゃぶ葉,0
5362,"",しゃぶ葉 仙台木町通店,宮城県仙台市青葉区木町通２丁目６－６５,38.273979,140.868252,しゃぶ葉,0
5361,"",しゃぶ葉 大和中央店,神奈川県大和市中央１丁目４－１４,35.467285,139.460838,しゃぶ葉,0
5360,"",しゃぶ葉 八王子高倉店,東京都八王子市高倉町４０－９,35.667952,139.369206,しゃぶ葉,0
5359,"",しゃぶ葉 所沢店,埼玉県所沢市上新井５丁目１６－１,35.796761,139.454257,しゃぶ葉,0
5358,"",しゃぶ葉 松戸五香店,千葉県松戸市五香８丁目３－２,35.796651,139.976322,しゃぶ葉,0
5357,"",しゃぶ葉 相武台店,神奈川県座間市相武台１丁目３２－２４,35.500652,139.409324,しゃぶ葉,0
5356,"",しゃぶ葉 太田店,群馬県太田市西矢島町６３０－１,36.27751,139.377491,しゃぶ葉,0
5355,"",しゃぶ葉 上福岡店,埼玉県ふじみ野市鶴ケ舞３丁目５－６,35.866698,139.507907,しゃぶ葉,0
5354,"",しゃぶ葉 練馬光が丘店,東京都練馬区高松５丁目１２－１２,35.758423,139.620879,しゃぶ葉,0
5353,"",しゃぶ葉 浜松和田店,静岡県浜松市中央区和田町４９５－１,34.718213,137.770989,しゃぶ葉,0
5352,"",しゃぶ葉 船橋夏見台店,千葉県船橋市夏見台３丁目１８－１,35.722857,139.991466,しゃぶ葉,0
5351,"",しゃぶ葉 倉敷八王寺店,岡山県倉敷市八王寺町１０３－１,34.603548,133.751733,しゃぶ葉,0
5350,"",しゃぶ葉 つくば店,茨城県つくば市下原３７６－２,36.05027,140.13501,しゃぶ葉,0
5349,"",しゃぶ葉 茅ヶ崎中海岸店,神奈川県茅ヶ崎市中海岸４丁目１２９８６－３５,35.318286,139.398587,しゃぶ葉,0
5348,"",しゃぶ葉 羽村店,東京都羽村市栄町２丁目１４－１,35.770738,139.309347,しゃぶ葉,0
5347,"",しゃぶ葉 豊田喜多店,愛知県豊田市喜多町５丁目２－９,35.086585,137.162361,しゃぶ葉,0
5346,"",しゃぶ葉 長津田みなみ台店,神奈川県横浜市緑区長津田みなみ台５丁目７－１０,35.524917,139.498505,しゃぶ葉,0
5345,"",しゃぶ葉 海老名店,神奈川県海老名市河原口２丁目１０番１４号,35.446855,139.377733,しゃぶ葉,0
5344,"",しゃぶ葉 西新井店,東京都足立区西新井７丁目４－５,35.779215,139.770452,しゃぶ葉,0
5343,"",しゃぶ葉 昭島店,東京都昭島市武蔵野２丁目１１－１９,35.722567,139.373447,しゃぶ葉,0
5342,"",しゃぶ葉 熊谷銀座店,埼玉県熊谷市銀座３丁目３１－１,36.141812,139.396519,しゃぶ葉,0
5341,"",しゃぶ葉 沼津インター店,静岡県沼津市岡一色４７１,35.133969,138.872833,しゃぶ葉,0
5340,"",しゃぶ葉 町田店,東京都町田市原町田６丁目２－６　町田モディ１０Ｆ,35.543229,139.445168,しゃぶ葉,0
5339,"",しゃぶ葉 幸手店,埼玉県幸手市東２丁目２０－１７,36.072979,139.721643,しゃぶ葉,0
5338,"",しゃぶ葉 新潟青山店,新潟県新潟市西区青山１丁目５－３,37.893995,139.002261,しゃぶ葉,0
5337,"",しゃぶ葉 ココット彦根店,滋賀県彦根市松原町字石持１９０４－１,35.278262,136.258445,しゃぶ葉,0
5336,"",しゃぶ葉 長野あおぞら店,長野県長野市大字東和田９３０,36.653979,138.222437,しゃぶ葉,0
5335,"",しゃぶ葉 国府津店,神奈川県小田原市小八幡３丁目１８－８,35.27543,139.202821,しゃぶ葉,0
5334,"",しゃぶ葉 徳重店,愛知県名古屋市緑区元徳重１丁目５０５　ヒルズウォーク徳重ガーデンズ２階,35.095199,136.998733,しゃぶ葉,0
5333,"",しゃぶ葉 武蔵小山店,東京都品川区荏原３丁目７－２,35.617271,139.707119,しゃぶ葉,0
5332,"",しゃぶ葉 仙川店,東京都調布市若葉町２丁目１１－１,35.659078,139.587717,しゃぶ葉,0
5331,"",しゃぶ葉 静岡店,静岡県静岡市葵区紺屋町１７－１　葵タワー地下１階,34.972627,138.386369,しゃぶ葉,0
5330,"",しゃぶ葉 秦野平沢店,神奈川県秦野市平沢５６２－１３,35.375203,139.204598,しゃぶ葉,0
5315,"",むさしの森珈琲 田無駅前店,東京都西東京市田無町４丁目２８－１７　田無マーブルビル２階,35.728526,139.53946,むさしの森珈琲,0
5314,"",むさしの森珈琲 新潟八千代店,新潟県新潟市中央区八千代２丁目３－１０,37.9139891,139.0520706,むさしの森珈琲,0
5313,"",ラ・オハナ サザンビーチちがさき店,神奈川県茅ヶ崎市中海岸３丁目１１－５,35.3188463,139.4004561,ラ・オハナ,0
5312,"",ラ・オハナ 新座東店,埼玉県新座市東２丁目３－１４,35.8130941,139.570617,ラ・オハナ,0
5311,"",ラ・オハナ 船橋市場店,千葉県船橋市市場２丁目１－３０,35.706124,139.992664,ラ・オハナ,0
5310,"",むさしの森珈琲 小山本郷店,栃木県小山市本郷町２丁目９－８,36.321298,139.803707,むさしの森珈琲,0
5309,"",ラ・オハナ 熱田一番店,愛知県名古屋市熱田区一番１丁目２１－１８,35.1245112,136.8980248,ラ・オハナ,0
5308,"",むさしの森珈琲 城山店,鹿児島県鹿児島市照国町１－１,31.5910279,130.5497019,むさしの森珈琲,0
5307,"",ラ・オハナ 厚木恩名店,神奈川県厚木市恩名１丁目９ー７,35.435872,139.356867,ラ・オハナ,0
5306,"",むさしの森珈琲 鶴ヶ島三ツ木店,埼玉県鶴ヶ島市大字三ツ木１８６－１,35.935123,139.391533,むさしの森珈琲,0
5305,"",ラ・オハナ 宇都宮今泉店,栃木県宇都宮市元今泉３丁目３－１５,36.56268,139.907425,ラ・オハナ,0
5304,"",ラ・オハナ 朝霧店,兵庫県明石市大蔵八幡町１－３８－２,34.644233,135.015189,ラ・オハナ,0
5303,"",むさしの森珈琲 静岡千代田店,静岡県静岡市葵区千代田１丁目１－４５,34.98882,138.398317,むさしの森珈琲,0
5302,"",ラ・オハナ 南砂店,東京都江東区南砂４丁目４－２６,35.675098,139.827199,ラ・オハナ,0
5301,"",ラ・オハナ 西千葉店,千葉県千葉市稲毛区作草部町８５５－２,35.624754,140.115841,ラ・オハナ,0
5300,"",むさしの森珈琲 茅ヶ崎若松町店,神奈川県茅ヶ崎市若松町９－２,35.332901,139.419592,むさしの森珈琲,0
5299,"",ラ・オハナ 東川口店,埼玉県川口市戸塚５丁目１－３７,35.866012,139.745528,ラ・オハナ,0
5298,"",むさしの森珈琲 相模原横山店,神奈川県相模原市中央区横山１丁目７－２８,35.567965,139.364165,むさしの森珈琲,0
5297,"",むさしの森珈琲 浜田山店,東京都杉並区浜田山３丁目２８－１６,35.6842,139.62765,むさしの森珈琲,0
5296,"",ラ・オハナ 府中新町店,東京都府中市新町２丁目２０－１,35.688214,139.491457,ラ・オハナ,0
5295,"",ラ・オハナ 港北ニュータウン店,神奈川県横浜市都筑区中川７丁目１－９,35.553669,139.575916,ラ・オハナ,0
5294,"",ラ・オハナ 横浜霧ケ丘店,神奈川県横浜市緑区霧が丘２丁目９－３,35.517692,139.502319,ラ・オハナ,0
5293,"",ラ・オハナ 多摩境店,東京都町田市小山ヶ丘４丁目３－２,35.603394,139.364608,ラ・オハナ,0
5292,"",ラ・オハナ 新横浜店,神奈川県横浜市港北区大豆戸町６６５－１,35.513105,139.622271,ラ・オハナ,0
5291,"",ラ・オハナ 逗子海岸店,神奈川県逗子市新宿２丁目１０－１８,35.293973,139.571181,ラ・オハナ,0
5290,"",ラ・オハナ 三国店,大阪府大阪市淀川区新高３丁目３－９,34.734777,135.48253,ラ・オハナ,0
5289,"",ラ・オハナ ダイバーシティ東京店,東京都江東区青海１丁目１－１０　ダイバーシティ東京プラザ６Ｆ,35.625111,139.775468,ラ・オハナ,0
5288,"",ラ・オハナ 浦安マリナイースト店,千葉県浦安市日の出１丁目３－２－１０１,35.646266,139.920719,ラ・オハナ,0
5287,"",ラ・オハナ 宮前平店,神奈川県川崎市宮前区小台２丁目１　第２桔梗ビル２０６,35.583891,139.584432,ラ・オハナ,0
5286,"",むさしの森珈琲 甲府伊勢店,山梨県甲府市伊勢１丁目２－１２,35.65052,138.568481,むさしの森珈琲,0
5285,"",むさしの森珈琲 東大和店,東京都東大和市仲原３丁目１－６,35.746707,139.438857,むさしの森珈琲,0
5284,"",むさしの森珈琲 南越谷駅前店,埼玉県越谷市南越谷２丁目２－１２　コアーズビル,35.876941,139.790224,むさしの森珈琲,0
5283,"",むさしの森Ｄｉｎｅｒ ららぽーと磐田店,静岡県磐田市高見丘１２００　ららぽーと磐田２Ｆ,34.750045,137.840857,むさしの森珈琲,0
